area,plot,tree,common.name,scientific.name,family.name,DBH,type,Dead,Hcom,Htot,date,UTM.Easting,UTM.Northing
PAR_A01,33,25,embauba branca,Cecropia palmata,Urticaceae,13.6,O,FALSE,NA,NA,20180426,219213.3196,9632565.724
PAR_A01,33,26,lacre branco,Vismia guianensis,Hypericaceae,10.9,O,FALSE,NA,NA,20180426,219215.2057,9632564.093
PAR_A01,33,27,farinha seca,Lindackeria paludosa,Achariaceae,10.2,O,FALSE,NA,NA,20180426,219224.4352,9632568.724
PAR_A01,33,28,maravuvuia,Croton matourensis,Euphorbiaceae,15.3,O,FALSE,NA,NA,20180426,219222.106,9632567.108
PAR_A01,33,29,lacre branco,Vismia guianensis,Hypericaceae,10.6,O,FALSE,NA,NA,20180426,219222.9928,9632567.442
PAR_A01,33,30,maravuvuia,Croton matourensis,Euphorbiaceae,15.4,O,FALSE,NA,NA,20180426,219226.2267,9632567.388
PAR_A01,33,31,envira preta,Guatteria schomburgkiana,Annonaceae,10.1,O,FALSE,NA,NA,20180426,219227.2123,9632567.548
PAR_A01,33,32,freijo branco,Cordia scabrifolia,Boraginaceae,11,O,FALSE,NA,NA,20180426,219220.0314,9632560.917
PAR_A01,33,33,maravuvuia,Croton matourensis,Euphorbiaceae,16.5,O,FALSE,NA,NA,20180426,219220.1238,9632560.74
PAR_A01,33,34,lacre branco,Vismia guianensis,Hypericaceae,11.5,O,FALSE,NA,NA,20180426,219221.1102,9632560.9
PAR_A01,33,35,maravuvuia,Croton matourensis,Euphorbiaceae,13.3,O,FALSE,NA,NA,20180426,219224.4965,9632560.589
PAR_A01,33,36,envira preta,Guatteria schomburgkiana,Annonaceae,11.6,O,FALSE,NA,NA,20180426,219222.5928,9632558.062
PAR_A01,33,37,maravuvuia,Croton matourensis,Euphorbiaceae,11.8,O,FALSE,NA,NA,20180426,219231.8907,9632566.883
PAR_A01,33,38,farinha seca,Lindackeria paludosa,Achariaceae,10.8,O,FALSE,NA,NA,20180426,219230.1165,9632564.202
PAR_A01,33,39,maravuvuia,Croton matourensis,Euphorbiaceae,13.7,O,FALSE,NA,NA,20180426,219230.6524,9632561.23
PAR_A01,33,40,maravuvuia,Croton matourensis,Euphorbiaceae,13.5,O,FALSE,NA,NA,20180426,219233.9485,9632559.202
PAR_A01,33,41,envira preta,Guatteria schomburgkiana,Annonaceae,13,O,FALSE,NA,NA,20180426,219234.4776,9632558.239
PAR_A01,33,42,freijo branco,Cordia scabrifolia,Boraginaceae,13.2,O,FALSE,NA,NA,20180426,219234.8147,9632555.612
PAR_A01,33,43,maravuvuia,Croton matourensis,Euphorbiaceae,17,O,FALSE,NA,NA,20180426,219227.6331,9632554.668
PAR_A01,33,44,maravuvuia,Croton matourensis,Euphorbiaceae,20.7,O,FALSE,NA,NA,20180426,219227.3047,9632551.14
PAR_A01,33,45,lacre branco,Vismia guianensis,Hypericaceae,15.4,O,FALSE,NA,NA,20180426,219225.4877,9632548.314
PAR_A01,33,46,lacre branco,Vismia guianensis,Hypericaceae,11.7,O,FALSE,NA,NA,20180426,219225.5797,9632548.136
PAR_A01,33,47,lacre branco,Vismia guianensis,Hypericaceae,13.5,O,FALSE,NA,NA,20180426,219222.0565,9632546.464
PAR_A01,33,48,copaiba,Copaifera reticulata,Fabaceae,65.8,O,FALSE,14.2,33.89,20180426,219263.3581,9632568.274
PAR_A01,33,49,abiu vermelho,Pouteria cladantha,Sapotaceae,37.5,O,FALSE,NA,NA,20180426,219256.5863,9632568.187
PAR_A01,34,50,tatajuba,Bagassa guianensis,Moraceae,12.3,O,FALSE,NA,NA,20180426,219331.8984,9632658.479
PAR_A01,34,51,fava barbatimao,Stryphnodendron pulcherrimum,Fabaceae,12.5,O,FALSE,NA,NA,20180426,219336.1409,9632660.822
PAR_A01,34,52,fava barbatimao,Stryphnodendron pulcherrimum,Fabaceae,14.5,O,FALSE,NA,NA,20180426,219336.4803,9632661.009
PAR_A01,34,53,maravuvuia,Croton matourensis,Euphorbiaceae,11.2,O,FALSE,NA,NA,20180426,219338.8741,9632657.559
PAR_A01,34,54,maravuvuia,Croton matourensis,Euphorbiaceae,14.5,O,FALSE,NA,NA,20180426,219337.5867,9632657.959
PAR_A01,34,55,maravuvuia,Croton matourensis,Euphorbiaceae,16.3,O,FALSE,NA,NA,20180426,219335.6959,9632655.256
PAR_A01,34,56,maravuvuia,Croton matourensis,Euphorbiaceae,16.8,O,FALSE,NA,NA,20180426,219333.148,9632653.854
PAR_A01,34,57,envira preta,Guatteria schomburgkiana,Annonaceae,11,O,FALSE,NA,NA,20180426,219330.2507,9632653.145
PAR_A01,34,58,maravuvuia,Croton matourensis,Euphorbiaceae,12.5,O,FALSE,NA,NA,20180426,219326.4294,9632651.041
PAR_A01,34,59,maravuvuia,Croton matourensis,Euphorbiaceae,16,O,FALSE,NA,NA,20180426,219326.4294,9632651.041
PAR_A01,34,60,maravuvuia,Croton matourensis,Euphorbiaceae,17.5,O,FALSE,NA,NA,20180426,219326.4294,9632651.041
PAR_A01,34,61,maravuvuia,Croton matourensis,Euphorbiaceae,11.5,O,FALSE,NA,NA,20180426,219333.6725,9632652.815
PAR_A01,34,62,envira preta,Guatteria schomburgkiana,Annonaceae,10.8,O,FALSE,NA,NA,20180426,219334.197,9632651.776
PAR_A01,34,63,embauba branca,Cecropia palmata,Urticaceae,13.2,O,FALSE,NA,NA,20180426,219343.2647,9632655.312
PAR_A01,34,64,morta,NA,NA,40,O,TRUE,NA,NA,20180426,219349.2142,9632658.574
PAR_A01,34,65,maravuvuia,Croton matourensis,Euphorbiaceae,16.4,O,FALSE,NA,NA,20180426,219338.9968,9632650.868
PAR_A01,34,66,maravuvuia,Croton matourensis,Euphorbiaceae,17,O,FALSE,NA,NA,20180426,219335.7269,9632648.746
PAR_A01,34,67,envira preta,Guatteria schomburgkiana,Annonaceae,10.9,O,FALSE,NA,NA,20180426,219336.4263,9632647.361
PAR_A01,34,68,envira preta,Guatteria schomburgkiana,Annonaceae,11.2,O,FALSE,NA,NA,20180426,219336.1437,9632645.771
PAR_A01,34,69,envira preta,Guatteria schomburgkiana,Annonaceae,13.5,O,FALSE,NA,NA,20180426,219337.0176,9632644.04
PAR_A01,34,70,goiaba de anta,Bellucia grossularioides,Melastomataceae,13.5,O,FALSE,NA,NA,20180426,219338.5032,9632641.098
PAR_A01,34,71,inga,Inga marginata,Fabaceae,12.2,O,FALSE,NA,NA,20180426,219344.5966,9632644.078
PAR_A01,34,72,inga,Inga marginata,Fabaceae,11.6,O,FALSE,NA,NA,20180426,219345.4045,9632644.627
PAR_A01,34,73,inga,Inga marginata,Fabaceae,16.5,O,FALSE,NA,NA,20180426,219347.9158,9632646.103
PAR_A01,34,74,lacre,Vismia guianensis,Hypericaceae,10.5,O,FALSE,NA,NA,20180426,219350.1344,9632639.56
PAR_A01,34,75,lacre,Vismia guianensis,Hypericaceae,10.2,O,FALSE,NA,NA,20180426,219350.3099,9632639.213
PAR_A01,34,76,fava barbatimao,Stryphnodendron pulcherrimum,Fabaceae,12.2,O,FALSE,NA,NA,20180426,219351.821,9632638.371
PAR_A01,34,77,inga,Inga marginata,Fabaceae,11,O,FALSE,NA,NA,20180426,219345.8048,9632635.236
PAR_A01,34,78,inga,Inga marginata,Fabaceae,14,O,FALSE,NA,NA,20180426,219346.7455,9632635.523
PAR_A01,34,79,inga,Inga marginata,Fabaceae,10.8,O,FALSE,NA,NA,20180426,219346.8769,9632635.263
PAR_A01,34,80,inga,Inga marginata,Fabaceae,17,O,FALSE,NA,NA,20180426,219346.9644,9632635.089
PAR_A01,34,81,inga,Inga marginata,Fabaceae,16.2,O,TRUE,NA,NA,20180426,219345.3016,9632634.083
PAR_A01,34,82,inga vermelho,Inga alba,Fabaceae,36.1,O,FALSE,6.03,13.76,20180426,219349.5257,9632632.167
PAR_A01,34,83,morta,NA,NA,47,O,TRUE,NA,NA,20180426,219372.5829,9632644.555
PAR_A01,34,84,breu sucuruba,Trattinnickia burserifolia,Burseraceae,17.5,O,FALSE,NA,NA,20180426,219358.3578,9632629.728
PAR_A01,34,85,inga,Inga marginata,Fabaceae,12.9,O,FALSE,4.29,7.9,20180426,219347.2468,9632628.08
PAR_A01,34,86,tatapiririca,Tapirira guianensis,Anacardiaceae,14.7,O,FALSE,8.85,13.28,20180426,219348.1341,9632619.871
PAR_A01,34,87,tatapiririca,Tapirira guianensis,Anacardiaceae,13.2,O,FALSE,5.86,9.58,20180426,219354.7759,9632617.469
PAR_A01,34,88,angelim rajado,Zygia racemosa,Fabaceae,23.5,O,FALSE,NA,NA,20180426,219361.8484,9632620.667
PAR_A01,35,89,inga,Inga marginata,Fabaceae,10.3,O,FALSE,NA,NA,20180426,219458.1307,9632727.935
PAR_A01,35,90,pintadinho,Poeppigia procera,Fabaceae,13.7,O,FALSE,NA,NA,20180426,219453.727,9632725.638
PAR_A01,35,91,inga,Inga marginata,Fabaceae,15.6,O,FALSE,NA,NA,20180426,219454.2915,9632722.507
PAR_A01,35,92,inga,Inga marginata,Fabaceae,30.2,O,FALSE,NA,NA,20180426,219454.3879,9632722.329
PAR_A01,35,93,inga,Inga marginata,Fabaceae,15,O,FALSE,NA,NA,20180426,219454.8214,9632721.528
PAR_A01,35,94,parapara,Jacaranda copaia,Bignoniaceae,14.5,O,FALSE,NA,NA,20180426,219463.3203,9632724.607
PAR_A01,35,95,inga,Inga marginata,Fabaceae,18.2,O,FALSE,NA,NA,20180426,219467.7207,9632726.911
PAR_A01,35,96,inga,Inga marginata,Fabaceae,15.5,O,FALSE,NA,NA,20180426,219467.7687,9632726.822
PAR_A01,35,97,inga,Inga marginata,Fabaceae,16,O,FALSE,NA,NA,20180426,219467.8167,9632726.734
PAR_A01,35,98,embauba branca,Cecropia palmata,Urticaceae,10.5,O,FALSE,NA,NA,20180426,219463.9028,9632717.269
PAR_A01,35,99,envira preta,Guatteria schomburgkiana,Annonaceae,13.5,O,FALSE,NA,NA,20180426,219468.8755,9632718.519
PAR_A01,35,100,envira preta,Guatteria schomburgkiana,Annonaceae,12.3,O,FALSE,NA,NA,20180426,219469.1016,9632716.014
PAR_A01,35,101,parapara,Jacaranda copaia,Bignoniaceae,17,O,FALSE,13.36,14.64,20180426,219470.0284,9632716.389
PAR_A01,35,102,embauba branca,Cecropia palmata,Urticaceae,12.2,O,FALSE,NA,NA,20180426,219463.0942,9632712.501
PAR_A01,35,103,parapara,Jacaranda copaia,Bignoniaceae,13.5,O,FALSE,NA,NA,20180426,219462.8779,9632708.724
PAR_A01,35,104,parapara,Jacaranda copaia,Bignoniaceae,13.8,O,FALSE,NA,NA,20180426,219462.926,9632708.635
PAR_A01,35,105,parapara,Jacaranda copaia,Bignoniaceae,12.5,O,FALSE,NA,NA,20180426,219462.2885,9632707.725
PAR_A01,35,106,parapara,Jacaranda copaia,Bignoniaceae,12.3,O,FALSE,NA,NA,20180426,219461.362,9632707.349
PAR_A01,35,107,embauba branca,Cecropia palmata,Urticaceae,11.5,O,FALSE,NA,NA,20180426,219469.2061,9632709.558
PAR_A01,35,108,embauba branca,Cecropia palmata,Urticaceae,12.7,O,FALSE,NA,NA,20180426,219468.7128,9632708.382
PAR_A01,35,109,parapara,Jacaranda copaia,Bignoniaceae,10.7,O,FALSE,NA,NA,20180426,219467.8348,9632707.916
PAR_A01,35,110,parapara,Jacaranda copaia,Bignoniaceae,11.8,O,FALSE,NA,NA,20180426,219468.0754,9632707.472
PAR_A01,35,111,parapara,Jacaranda copaia,Bignoniaceae,13.7,O,FALSE,NA,NA,20180426,219465.8748,9632705.273
PAR_A01,35,112,parapara,Jacaranda copaia,Bignoniaceae,12,O,FALSE,NA,NA,20180426,219466.1637,9632704.739
PAR_A01,35,113,embauba branca,Cecropia palmata,Urticaceae,17.7,O,FALSE,NA,NA,20180426,219473.7625,9632707.404
PAR_A01,35,114,embauba branca,Cecropia palmata,Urticaceae,16.5,O,FALSE,NA,NA,20180426,219473.8106,9632707.315
PAR_A01,35,115,envira preta,Guatteria schomburgkiana,Annonaceae,10.7,O,FALSE,NA,NA,20180426,219474.0989,9632706.783
PAR_A01,35,116,envira surucucu,Duguetia surinamensis,Annonaceae,13.5,O,FALSE,NA,NA,20180426,219478.041,9632707.852
PAR_A01,35,117,parapara,Jacaranda copaia,Bignoniaceae,11.6,O,FALSE,NA,NA,20180426,219477.7269,9632704.257
PAR_A01,35,118,lacre branco,Vismia guianensis,Hypericaceae,11.6,O,FALSE,5.84,9.05,20180426,219472.6204,9632703.25
PAR_A01,35,119,inga,Inga marginata,Fabaceae,11.5,O,FALSE,NA,NA,20180426,219469.9887,9632701.848
PAR_A01,35,120,louro preto,Nectandra cuspidata,Lauraceae,12,O,FALSE,NA,NA,20180426,219471.5395,9632701.071
PAR_A01,35,121,envira preta,Guatteria schomburgkiana,Annonaceae,12,O,FALSE,NA,NA,20180426,219475.7687,9632701.61
PAR_A01,35,122,envira preta,Guatteria schomburgkiana,Annonaceae,11.6,O,FALSE,NA,NA,20180426,219475.3507,9632696.117
PAR_A01,35,123,lacre branco,Vismia guianensis,Hypericaceae,16.7,O,FALSE,NA,NA,20180426,219468.1082,9632694.878
PAR_A01,35,124,envira preta,Guatteria schomburgkiana,Annonaceae,12.7,O,FALSE,NA,NA,20180426,219469.5629,9632694.279
PAR_A01,35,125,envira preta,Guatteria schomburgkiana,Annonaceae,12.5,O,FALSE,NA,NA,20180426,219474.5124,9632693.488
PAR_A01,35,126,fava barbatimao,Stryphnodendron pulcherrimum,Fabaceae,26.8,O,FALSE,NA,NA,20180426,219482.3011,9632697.897
PAR_A01,35,127,embauba branca,Cecropia palmata,Urticaceae,14.7,O,FALSE,NA,NA,20180426,219484.4372,9632698.128
PAR_A01,35,128,parapara,Jacaranda copaia,Bignoniaceae,15.8,O,FALSE,NA,NA,20180426,219480.7779,9632694.445
PAR_A01,35,129,parapara,Jacaranda copaia,Bignoniaceae,13.7,O,FALSE,15.18,17.45,20180426,219480.826,9632694.356
PAR_A01,35,130,louro preto,Nectandra cuspidata,Lauraceae,13.8,O,FALSE,8.95,11.81,20180426,219480.0463,9632693.708
PAR_A01,35,131,envira preta,Guatteria schomburgkiana,Annonaceae,14.5,O,FALSE,NA,NA,20180426,219471.2403,9632689.088
PAR_A01,35,132,lacre branco,Vismia guianensis,Hypericaceae,11.6,O,FALSE,NA,NA,20180426,219471.4813,9632688.643
PAR_A01,35,133,envira preta,Guatteria schomburgkiana,Annonaceae,11,O,FALSE,NA,NA,20180426,219473.1196,9632685.614
PAR_A01,35,134,envira preta,Guatteria schomburgkiana,Annonaceae,10.3,O,FALSE,NA,NA,20180426,219487.5826,9632688.143
PAR_A01,35,135,abiu,Pouteria sp.,Sapotaceae,10.2,O,FALSE,4.09,9.41,20180426,219485.2467,9632686.19
PAR_A01,35,136,jatereu,Lecythis idatimon,Lecythidaceae,36.4,O,FALSE,NA,NA,20180426,219505.555,9632696.728
PAR_A01,35,137,jatereu,Lecythis idatimon,Lecythidaceae,41.5,O,FALSE,NA,NA,20180426,219505.6656,9632704.869
PAR_A01,36,138,joao mole,Neea oppositifolia,Nyctaginaceae,14.8,O,FALSE,NA,NA,20180426,219595.2801,9632797.548
PAR_A01,36,139,parapara,Jacaranda copaia,Bignoniaceae,11.3,O,FALSE,NA,NA,20180426,219588.705,9632790.264
PAR_A01,36,140,lacre branco,Vismia guianensis,Hypericaceae,10.6,O,FALSE,NA,NA,20180426,219589.0767,9632787.276
PAR_A01,36,141,parapara,Jacaranda copaia,Bignoniaceae,10.3,O,FALSE,NA,NA,20180426,219595.8759,9632791.899
PAR_A01,36,142,inga,Inga marginata,Fabaceae,12.5,O,FALSE,NA,NA,20180426,219602.26,9632783.88
PAR_A01,36,143,abiu vermelho,Pouteria cladantha,Sapotaceae,33.4,O,FALSE,18.74,28.08,20180426,219596.3093,9632777.527
PAR_A01,36,144,inga,Inga marginata,Fabaceae,11.7,O,FALSE,NA,NA,20180426,219594.9446,9632775.691
PAR_A01,36,145,inga,Inga marginata,Fabaceae,11.3,O,FALSE,NA,NA,20180426,219602.2518,9632779.393
PAR_A01,36,146,burra leiteira,Sapium marmieri,Euphorbiaceae,10.7,O,FALSE,NA,NA,20180426,219603.5246,9632779.152
PAR_A01,36,147,inga,Inga marginata,Fabaceae,18,O,FALSE,10.24,12.44,20180426,219602.7585,9632778.399
PAR_A01,36,148,burra leiteira,Sapium marmieri,Euphorbiaceae,11.3,O,FALSE,9.14,12.88,20180426,219603.7719,9632776.411
PAR_A01,36,149,jatereu,Lecythis idatimon,Lecythidaceae,15.8,O,FALSE,NA,NA,20180426,219605.1306,9632776.004
PAR_A01,36,150,embauba branca,Cecropia palmata,Urticaceae,23.4,O,FALSE,NA,NA,20180426,219601.5957,9632773.907
PAR_A01,36,151,tachi preto,Tachigali myrmecophila,Fabaceae,43.5,O,FALSE,NA,NA,20180426,219598.8287,9632772.561
PAR_A01,36,152,liana,NA,NA,22,L,FALSE,NA,NA,20180426,219603.2486,9632772.92
PAR_A01,36,153,fava barbatimao,Stryphnodendron pulcherrimum,Fabaceae,34.5,O,FALSE,NA,NA,20180426,219606.1989,9632767.124
PAR_A01,36,154,abiu casca grossa,NA,NA,15.8,O,FALSE,NA,NA,20180426,219605.7222,9632765.793
PAR_A01,36,155,arataciu,Sagotia racemosa,Euphorbiaceae,15.2,O,FALSE,NA,NA,20180426,219605.9328,9632765.379
PAR_A01,36,156,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,13.8,O,FALSE,NA,NA,20180426,219605.9179,9632763.138
PAR_A01,36,157,lacre branco,Vismia guianensis,Hypericaceae,13.3,O,FALSE,NA,NA,20180426,219601.318,9632758.55
PAR_A01,36,158,abiu,Pouteria sp.,Sapotaceae,11.8,O,FALSE,NA,NA,20180426,219606.4478,9632759.821
PAR_A01,36,159,uxirana,Sacoglottis guianensis,Humiriaceae,12.7,O,FALSE,NA,NA,20180426,219608.3579,9632758.336
PAR_A01,36,160,lacre branco,Vismia guianensis,Hypericaceae,10.8,O,FALSE,NA,NA,20180426,219616.6076,9632764.849
PAR_A01,36,161,pente de macaco,Apeiba petoumo,Malvaceae,16.8,O,FALSE,NA,NA,20180426,219613.372,9632759.853
PAR_A01,36,162,coracao de negro,Chamaecrista xinguensis,Fabaceae,41.2,O,FALSE,NA,NA,20180426,219641.5656,9632779.411
PAR_A01,36,163,tanibuca,Terminalia amazonia,Combretaceae,48.5,O,FALSE,NA,NA,20180426,219627.0923,9632796.006
PAR_A01,36,164,tachi preto,Tachigali myrmecophila,Fabaceae,38.7,O,FALSE,NA,NA,20180426,219622.7357,9632802.146
PAR_A01,37,1,fava de paca,NA,NA,12.6,O,FALSE,NA,NA,20180426,219300.9536,9632417.485
PAR_A01,37,2,fava de paca,NA,NA,13.3,O,FALSE,NA,NA,20180426,219300.5196,9632417.256
PAR_A01,37,3,fava de paca,NA,NA,13.3,O,FALSE,NA,NA,20180426,219300.0856,9632417.026
PAR_A01,37,4,jatereu,Lecythis idatimon,Lecythidaceae,27.1,O,FALSE,NA,NA,20180426,219307.5711,9632425.28
PAR_A01,37,5,envirao,NA,NA,13.6,O,FALSE,NA,NA,20180426,219311.2852,9632419.734
PAR_A01,37,6,lacre,Vismia guianensis,Hypericaceae,10,O,FALSE,4.26,8.33,20180426,219306.4392,9632411.67
PAR_A01,37,7,lacre,Vismia guianensis,Hypericaceae,10.4,O,FALSE,NA,NA,20180426,219308.4783,9632403.979
PAR_A01,37,8,inga vermelho,Inga alba,Fabaceae,12.8,O,FALSE,NA,NA,20180426,219315.5767,9632404.746
PAR_A01,37,9,fava branca,Parkia paraensis,Fabaceae,10.8,O,FALSE,4.98,7.5,20180426,219312.2417,9632399.485
PAR_A01,37,10,lacre,Vismia guianensis,Hypericaceae,11.7,O,FALSE,NA,NA,20180426,219310.1357,9632399.367
PAR_A01,37,11,inga vermelho,Inga alba,Fabaceae,20.1,O,FALSE,NA,NA,20180426,219310.5368,9632391.735
PAR_A01,37,12,inga vermelho,Inga alba,Fabaceae,19.8,O,FALSE,NA,NA,20180426,219319.3124,9632393.695
PAR_A01,37,13,abiurana,Pouteria gongrijpii,Sapotaceae,28.4,O,FALSE,NA,NA,20180426,219323.8395,9632388.694
PAR_A01,37,14,jatereu,Lecythis idatimon,Lecythidaceae,11.4,O,FALSE,NA,NA,20180426,219323.4147,9632385.058
PAR_A01,37,15,fava arara tucupi,Parkia multijuga,Fabaceae,57.1,O,FALSE,7.85,15.29,20180426,219329.2077,9632390.978
PAR_A01,37,16,inga vermelho,Inga alba,Fabaceae,35.3,O,FALSE,NA,NA,20180426,219324.8253,9632402.535
PAR_A01,37,17,roxinho,Peltogyne lecointei,Fabaceae,53,O,FALSE,13.75,24.7,20180426,219340.5822,9632417.153
PAR_A01,38,18,lacre branco,Vismia guianensis,Hypericaceae,12.8,O,FALSE,NA,NA,20180426,219431.3348,9632495.741
PAR_A01,38,19,embauba,Cecropia ficifolia,Urticaceae,22.2,O,FALSE,NA,NA,20180426,219432.1525,9632494.102
PAR_A01,38,20,fava de paca,NA,NA,14.4,O,FALSE,NA,NA,20180426,219429.2243,9632493.648
PAR_A01,38,21,goiaba de anta,Bellucia grossularioides,Melastomataceae,16.6,O,FALSE,NA,NA,20180426,219428.7523,9632490.337
PAR_A01,38,22,guajara pedra,Pouteria sp.,Sapotaceae,37.5,O,FALSE,NA,NA,20180426,219432.0188,9632485.838
PAR_A01,38,23,abiu escamoso,NA,NA,11.1,O,FALSE,NA,NA,20180426,219432.4226,9632485.018
PAR_A01,38,24,pente de macaco,Apeiba petoumo,Malvaceae,14.6,O,FALSE,NA,NA,20180426,219434.0853,9632483.803
PAR_A01,38,25,embauba,Cecropia ficifolia,Urticaceae,13.5,O,FALSE,NA,NA,20180426,219434.8455,9632480.094
PAR_A01,38,26,embauba,Cecropia ficifolia,Urticaceae,11.7,O,FALSE,NA,NA,20180426,219435.3005,9632481.342
PAR_A01,38,27,inga vermelho,Inga alba,Fabaceae,16.7,O,FALSE,NA,NA,20180426,219437.8768,9632482.624
PAR_A01,38,28,morta,NA,NA,33.2,O,TRUE,NA,NA,20180426,219437.9487,9632486.756
PAR_A01,38,29,inga vermelho,Inga alba,Fabaceae,10.8,O,FALSE,NA,NA,20180426,219440.5098,9632488.036
PAR_A01,38,30,goiaba de anta,Bellucia grossularioides,Melastomataceae,15.8,O,FALSE,9.95,15.06,20180426,219438.8754,9632495.437
PAR_A01,38,31,timborana,Pseudopiptadenia suaveolens,Fabaceae,15.5,O,FALSE,NA,NA,20180426,219446.4777,9632488.96
PAR_A01,38,32,itaubarana,Ormosia excelsa,Fabaceae,11.4,O,FALSE,NA,NA,20180426,219448.182,9632487.751
PAR_A01,38,33,abiurana rosadinho,NA,NA,18.6,O,FALSE,NA,NA,20180426,219446.4645,9632486.897
PAR_A01,38,34,guajara pedra,Pouteria sp.,Sapotaceae,24,O,FALSE,NA,NA,20180426,219445.6057,9632486.47
PAR_A01,38,35,abiu seco,Pouteria caimito,Sapotaceae,17.7,O,FALSE,NA,NA,20180426,219449.4661,9632487.361
PAR_A01,38,36,inhare,Helicostylis tomentosa,Moraceae,17.5,O,FALSE,NA,NA,20180426,219447.2867,9632483.197
PAR_A01,38,37,murure,Brosimum acutifolium,Moraceae,30.3,O,FALSE,NA,NA,20180426,219445.3502,9632482.75
PAR_A01,38,38,jatereu,Lecythis idatimon,Lecythidaceae,12,O,FALSE,NA,NA,20180426,219443.8882,9632485.615
PAR_A01,38,39,jatereu,Lecythis idatimon,Lecythidaceae,31.8,O,FALSE,NA,NA,20180426,219446.8123,9632479.886
PAR_A01,38,40,NA,NA,NA,10.8,O,FALSE,8.76,10.94,20180426,219446.3226,9632476.572
PAR_A01,38,41,embauba,Cecropia ficifolia,Urticaceae,19.8,O,FALSE,NA,NA,20180426,219441.9656,9632474.426
PAR_A01,38,42,parapara,Jacaranda copaia,Bignoniaceae,13,O,FALSE,NA,NA,20180426,219439.8164,9632474.388
PAR_A01,38,43,morta,NA,NA,29.5,O,TRUE,NA,NA,20180426,219443.6572,9632473.216
PAR_A01,38,44,parapara,Jacaranda copaia,Bignoniaceae,26.2,O,FALSE,NA,NA,20180426,219439.6914,9632470.247
PAR_A01,38,45,buichichu,NA,NA,13.4,O,FALSE,NA,NA,20180426,219441.7818,9632468.216
PAR_A01,38,46,embauba,Cecropia ficifolia,Urticaceae,20.2,O,FALSE,NA,NA,20180426,219443.0672,9632467.826
PAR_A01,38,47,buichichu,NA,NA,12.2,O,FALSE,7.23,11.54,20180426,219443.4021,9632464.934
PAR_A01,38,48,inga vermelho,Inga alba,Fabaceae,19.8,O,FALSE,NA,NA,20180426,219444.6174,9632462.473
PAR_A01,38,49,morta,NA,NA,17.5,O,TRUE,NA,NA,20180426,219447.1306,9632459.624
PAR_A01,38,50,burra leiteira,Sapium marmieri,Euphorbiaceae,12.1,O,FALSE,NA,NA,20180426,219446.6428,9632458.371
PAR_A01,38,51,embauba,Cecropia ficifolia,Urticaceae,16,O,FALSE,NA,NA,20180426,219447.0479,9632457.55
PAR_A01,38,52,envira preta,Guatteria schomburgkiana,Annonaceae,11.2,O,FALSE,NA,NA,20180426,219446.5562,9632456.297
PAR_A01,38,53,marupa,Simarouba amara,Simaroubaceae,16.4,O,FALSE,9.67,11.47,20180426,219451.1137,9632460.534
PAR_A01,38,54,lacre,Vismia guianensis,Hypericaceae,16.8,O,FALSE,NA,NA,20180426,219450.8617,9632466.53
PAR_A01,38,55,inga peludo,Inga grandis,Fabaceae,12.9,O,FALSE,5.86,10.43,20180426,219450.5257,9632470.452
PAR_A01,38,56,inga vermelho,Inga alba,Fabaceae,11.2,O,FALSE,NA,NA,20180426,219452.2888,9632471.313
PAR_A01,38,57,jutai pororoca,Dialium guianense,Fabaceae,12.6,O,FALSE,NA,NA,20180426,219456.1121,9632466.017
PAR_A01,38,58,canela de jacamim,Rinorea pubiflora,Violaceae,27,O,FALSE,NA,NA,20180426,219455.2218,9632465.585
PAR_A01,38,59,envira branca,Rollinia exsucca,Annonaceae,17.4,O,FALSE,NA,NA,20180426,219456.42,9632461.061
PAR_A01,38,60,burra leiteira,Sapium marmieri,Euphorbiaceae,13,O,FALSE,NA,NA,20180426,219457.7357,9632460.675
PAR_A01,38,61,lacre,Vismia guianensis,Hypericaceae,12.2,O,FALSE,NA,NA,20180426,219458.1547,9632459.857
PAR_A01,38,62,timborana,Pseudopiptadenia suaveolens,Fabaceae,43,O,FALSE,NA,NA,20180426,219469.0112,9632505.4
PAR_A01,38,63,jatereu,Lecythis idatimon,Lecythidaceae,40.2,O,FALSE,NA,NA,20180426,219438.043,9632499.135
PAR_A01,39,64,tatapiririca,Tapirira guianensis,Anacardiaceae,15.4,O,FALSE,NA,NA,20180426,219562.5621,9632565.442
PAR_A01,39,65,tatapiririca,Tapirira guianensis,Anacardiaceae,12.4,O,FALSE,NA,NA,20180426,219566.2204,9632567.467
PAR_A01,39,66,marupa,Simarouba amara,Simaroubaceae,18.7,O,FALSE,NA,NA,20180426,219566.1897,9632565.182
PAR_A01,39,67,morta,NA,NA,13,O,TRUE,NA,NA,20180426,219565.7235,9632563.789
PAR_A01,39,68,embauba,Cecropia ficifolia,Urticaceae,21.8,O,FALSE,NA,NA,20180426,219566.1675,9632562.9
PAR_A01,39,69,lacre branco,Vismia guianensis,Hypericaceae,12.7,O,FALSE,NA,NA,20180426,219565.7077,9632561.511
PAR_A01,39,70,fava de paca,NA,NA,11.1,O,FALSE,NA,NA,20180426,219568.3994,9632560.733
PAR_A01,39,71,fava de paca,NA,NA,10,O,FALSE,NA,NA,20180426,219567.7218,9632559.79
PAR_A01,39,72,muruci do mato,NA,NA,17,O,FALSE,NA,NA,20180426,219567.0463,9632558.848
